job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,education_required,years_experience,industry,posting_date,application_deadline,benefits_score,company_name
AI00176,AI Software Engineer,149669,EUR,Senior,Part Time,germany,Mid,germany,50,Associate,9,Retail,2024-11-01,2024-11-23,6.2,Predictive Systems
AI00177,AI Software Engineer,56825,USD,Mid,Part Time,china,Mid,china,50,Associate,3,Government,2024-07-11,2024-08-02,9.5,AI Innovations
AI00178,Research Scientist,131635,USD,Mid,Full Time,denmark,Large,denmark,50,PhD,2,Manufacturing,2024-03-10,2024-04-16,8.2,TechCorp Inc
AI00179,NLP Engineer,163843,USD,Senior,Freelance,norway,Large,norway,50,PhD,7,Telecommunications,2024-09-20,2024-10-23,8.5,Algorithmic Solutions
AI00180,AI Consultant,73281,USD,Mid,Contract,india,Large,india,0,Bachelor,2,Technology,2025-01-28,2025-02-21,5.5,Cloud AI Solutions
AI00181,Principal Data Scientist,51907,USD,Mid,Contract,south korea,Mid,south korea,50,Associate,3,Technology,2024-10-07,2024-12-06,8.3,DataVision Ltd
AI00182,NLP Engineer,178240,EUR,Executive,Freelance,netherlands,Small,netherlands,50,Bachelor,12,Real Estate,2024-06-01,2024-07-15,8.5,Autonomous Tech
AI00183,Machine Learning Researcher,83226,USD,Senior,Full Time,ireland,Small,israel,0,Master,7,Technology,2024-11-19,2025-01-02,7.9,Advanced Robotics
AI00184,AI Product Manager,46995,USD,Entry,Full Time,austria,Small,austria,100,Master,1,Finance,2024-07-07,2024-08-01,5.9,DataVision Ltd
AI00185,AI Research Scientist,275296,USD,Executive,Full Time,switzerland,Large,switzerland,0,Associate,14,Transportation,2024-02-06,2024-03-14,7.0,DataVision Ltd
AI00186,Deep Learning Engineer,300422,USD,Executive,Part Time,denmark,Mid,india,100,Bachelor,11,Education,2024-09-30,2024-11-18,9.9,Machine Intelligence Group
AI00187,AI Product Manager,116704,USD,Mid,Contract,canada,Large,canada,100,Bachelor,2,Finance,2024-03-30,2024-04-15,9.8,Autonomous Tech
AI00188,AI Specialist,98422,USD,Entry,Part Time,united states,Large,united states,0,PhD,0,Transportation,2024-05-23,2024-07-07,9.4,Cloud AI Solutions
AI00189,Machine Learning Researcher,210249,USD,Executive,Part Time,norway,Mid,singapore,100,Master,15,Gaming,2024-12-20,2025-02-15,6.4,Machine Intelligence Group
AI00190,NLP Engineer,67708,USD,Mid,Freelance,south korea,Small,france,0,Master,3,Manufacturing,2024-06-10,2024-07-20,7.6,Algorithmic Solutions
AI00191,Data Engineer,95796,USD,Executive,Freelance,austria,Small,austria,100,Master,13,Consulting,2024-10-15,2024-12-25,5.8,Advanced Robotics
AI00192,Head of AI,229098,USD,Executive,Part Time,denmark,Large,china,50,Master,17,Government,2024-02-01,2024-03-25,8.5,Predictive Systems
AI00193,ML Ops Engineer,134300,USD,Executive,Contract,ireland,Small,ireland,50,Master,11,Education,2024-07-14,2024-09-16,5.0,Predictive Systems
AI00194,AI Specialist,74408,USD,Entry,Contract,australia,Mid,norway,100,Associate,1,Automotive,2024-08-07,2024-09-24,7.9,Machine Intelligence Group
AI00195,AI Architect,201971,EUR,Executive,Full Time,netherlands,Mid,australia,0,PhD,13,Technology,2024-07-17,2024-09-11,6.8,Future Systems
AI00196,AI Software Engineer,180764,EUR,Executive,Contract,france,Small,france,100,Master,17,Gaming,2025-02-17,2025-03-16,7.6,AI Innovations
AI00197,Principal Data Scientist,49644,USD,Entry,Contract,china,Large,canada,100,Bachelor,0,Finance,2025-02-15,2025-03-26,5.5,Future Systems
AI00198,AI Product Manager,89115,USD,Senior,Contract,south korea,Mid,south korea,50,Master,7,Energy,2025-03-22,2025-05-19,6.3,Neural Networks Co
AI00199,AI Software Engineer,38540,USD,Entry,Part Time,austria,Small,austria,0,Associate,1,Technology,2025-01-29,2025-02-27,7.6,Smart Analytics
AI00200,AI Product Manager,180252,USD,Senior,Full Time,united states,Large,united states,50,Master,7,Telecommunications,2024-02-14,2024-04-07,6.3,Future Systems
AI00201,Robotics Engineer,56585,EUR,Entry,Full Time,netherlands,Small,netherlands,0,Master,1,Gaming,2024-10-25,2024-11-13,6.1,Cloud AI Solutions
AI00202,AI Specialist,103942,USD,Senior,Freelance,sweden,Mid,sweden,0,PhD,5,Education,2025-02-07,2025-03-06,5.5,Smart Analytics
AI00203,Autonomous Systems Engineer,176009,GBP,Senior,Freelance,united kingdom,Large,united kingdom,50,Bachelor,9,Automotive,2024-02-25,2024-03-31,6.6,Quantum Computing Inc
AI00204,AI Specialist,59056,USD,Mid,Contract,ireland,Mid,ireland,50,Associate,2,Healthcare,2024-08-23,2024-10-18,6.0,Predictive Systems
AI00205,AI Consultant,76940,USD,Mid,Full Time,austria,Mid,austria,0,Associate,3,Transportation,2025-03-29,2025-05-31,7.5,Cognitive Computing
AI00206,Machine Learning Engineer,110341,GBP,Senior,Contract,united kingdom,Mid,canada,0,PhD,7,Retail,2025-03-20,2025-05-08,5.6,Smart Analytics
AI00207,Data Scientist,102922,GBP,Mid,Freelance,united kingdom,Large,united kingdom,0,Associate,4,Government,2024-06-14,2024-07-05,7.4,Digital Transformation LLC
AI00208,Machine Learning Researcher,44130,USD,Entry,Full Time,japan,Small,switzerland,0,Master,0,Technology,2024-11-22,2024-12-20,8.7,DataVision Ltd
AI00209,Data Engineer,128112,USD,Senior,Contract,singapore,Large,singapore,100,Associate,5,Telecommunications,2024-11-26,2025-01-20,9.3,Quantum Computing Inc
AI00210,Data Analyst,48892,EUR,Entry,Contract,france,Mid,ireland,100,Bachelor,0,Consulting,2024-10-08,2024-12-09,6.6,DataVision Ltd
AI00211,Research Scientist,127478,GBP,Mid,Contract,united kingdom,Large,united kingdom,50,Master,4,Transportation,2025-03-26,2025-04-29,7.8,DataVision Ltd
AI00212,AI Research Scientist,100524,USD,Senior,Freelance,finland,Mid,finland,0,PhD,6,Gaming,2024-03-29,2024-05-25,5.6,TechCorp Inc
AI00213,Deep Learning Engineer,45429,USD,Entry,Full Time,japan,Large,netherlands,0,Associate,0,Gaming,2024-09-14,2024-09-30,6.8,Algorithmic Solutions
AI00214,ML Ops Engineer,62262,USD,Mid,Full Time,austria,Large,france,100,Bachelor,4,Healthcare,2025-03-19,2025-04-07,9.4,AI Innovations
AI00215,AI Specialist,68595,USD,Mid,Full Time,china,Small,china,50,Master,4,Manufacturing,2024-01-30,2024-02-29,7.5,Machine Intelligence Group
AI00216,AI Software Engineer,301038,USD,Executive,Part Time,norway,Mid,norway,50,PhD,18,Media,2025-04-15,2025-05-13,5.5,Cognitive Computing
AI00217,Robotics Engineer,46253,USD,Entry,Contract,china,Mid,china,0,Associate,1,Government,2025-04-15,2025-05-30,7.9,DataVision Ltd
AI00218,NLP Engineer,59644,USD,Entry,Part Time,australia,Mid,australia,0,Associate,0,Consulting,2024-04-20,2024-05-27,8.7,Future Systems
AI00219,Principal Data Scientist,53960,USD,Mid,Part Time,finland,Mid,finland,0,Master,3,Telecommunications,2024-07-15,2024-08-16,9.7,Digital Transformation LLC
AI00220,Computer Vision Engineer,94894,EUR,Entry,Part Time,netherlands,Large,netherlands,50,Associate,1,Real Estate,2025-03-02,2025-04-13,8.5,Autonomous Tech
AI00221,Autonomous Systems Engineer,91611,USD,Senior,Contract,israel,Large,israel,0,Associate,5,Finance,2024-09-08,2024-11-12,7.0,Digital Transformation LLC
AI00222,NLP Engineer,285880,EUR,Executive,Freelance,netherlands,Large,canada,50,Master,18,Finance,2024-04-15,2024-05-08,9.2,Smart Analytics
AI00223,AI Architect,115263,GBP,Mid,Freelance,united kingdom,Large,united kingdom,50,Bachelor,3,Finance,2025-01-25,2025-02-22,6.9,Machine Intelligence Group
AI00224,Research Scientist,51882,USD,Mid,Contract,china,Small,china,50,Associate,3,Technology,2024-02-07,2024-03-23,9.0,Quantum Computing Inc
AI00225,Data Scientist,82051,EUR,Mid,Part Time,germany,Mid,canada,100,Master,2,Automotive,2025-04-20,2025-05-24,6.1,Predictive Systems
AI00226,ML Ops Engineer,122331,USD,Senior,Freelance,canada,Large,canada,0,PhD,5,Retail,2025-02-08,2025-03-07,5.7,Cognitive Computing
AI00227,AI Product Manager,159643,USD,Senior,Part Time,united states,Small,united states,100,Master,5,Gaming,2024-01-27,2024-03-03,5.3,Digital Transformation LLC
AI00228,Research Scientist,254305,GBP,Executive,Freelance,united kingdom,Mid,united kingdom,50,Bachelor,15,Transportation,2024-03-09,2024-03-26,9.4,DeepTech Ventures
AI00229,Data Analyst,52027,USD,Mid,Part Time,south korea,Mid,south korea,100,Master,2,Retail,2024-04-18,2024-05-18,5.7,Smart Analytics
AI00230,Robotics Engineer,43072,USD,Entry,Part Time,india,Small,united kingdom,100,Associate,0,Energy,2025-01-15,2025-03-10,8.3,Future Systems
AI00231,Research Scientist,87011,EUR,Mid,Freelance,france,Large,india,50,PhD,4,Gaming,2025-03-30,2025-05-13,8.5,Future Systems
AI00232,AI Research Scientist,36734,USD,Entry,Freelance,china,Small,china,100,Master,1,Media,2024-10-11,2024-11-14,9.2,AI Innovations
AI00233,Head of AI,84897,USD,Mid,Contract,ireland,Large,ireland,0,Associate,3,Manufacturing,2024-10-07,2024-12-12,5.9,TechCorp Inc
AI00234,AI Research Scientist,173839,USD,Senior,Freelance,united states,Mid,united states,100,Bachelor,5,Government,2025-02-04,2025-03-26,5.1,Neural Networks Co
AI00235,ML Ops Engineer,59357,USD,Entry,Full Time,south korea,Large,israel,0,Master,0,Transportation,2024-03-22,2024-04-13,8.5,DeepTech Ventures
AI00236,Data Scientist,51431,USD,Entry,Freelance,austria,Mid,united kingdom,100,Associate,0,Transportation,2024-06-20,2024-07-20,8.7,Digital Transformation LLC
AI00237,Autonomous Systems Engineer,96506,USD,Senior,Full Time,ireland,Small,ireland,100,PhD,5,Finance,2024-07-03,2024-07-27,8.6,Cloud AI Solutions
AI00238,Data Analyst,59198,USD,Entry,Full Time,canada,Small,switzerland,50,Master,1,Manufacturing,2025-04-27,2025-06-09,5.6,Algorithmic Solutions
AI00239,Machine Learning Engineer,223757,EUR,Executive,Freelance,germany,Small,germany,0,PhD,12,Education,2025-03-29,2025-05-28,7.3,Smart Analytics
AI00240,Deep Learning Engineer,74322,EUR,Entry,Full Time,france,Large,france,0,Bachelor,1,Gaming,2024-12-16,2025-01-08,7.9,Advanced Robotics
AI00241,Research Scientist,120749,USD,Mid,Freelance,united states,Mid,netherlands,50,Associate,2,Retail,2024-07-01,2024-08-30,6.5,Cognitive Computing
AI00242,NLP Engineer,138212,USD,Executive,Full Time,finland,Small,finland,50,Master,15,Media,2024-02-19,2024-03-25,5.6,Future Systems
AI00243,Robotics Engineer,199039,USD,Executive,Part Time,canada,Small,canada,0,Master,15,Real Estate,2024-09-19,2024-10-16,6.2,AI Innovations
AI00244,AI Specialist,105699,USD,Senior,Freelance,singapore,Small,sweden,0,PhD,6,Healthcare,2025-02-11,2025-03-23,6.6,AI Innovations
AI00245,Research Scientist,38497,USD,Entry,Freelance,japan,Small,japan,100,Bachelor,0,Consulting,2025-03-06,2025-05-09,7.7,DataVision Ltd
AI00246,AI Product Manager,63141,USD,Mid,Contract,japan,Small,japan,100,Associate,3,Manufacturing,2024-12-09,2025-02-08,5.2,Digital Transformation LLC
AI00247,AI Specialist,87871,USD,Senior,Contract,austria,Large,united kingdom,100,Master,9,Telecommunications,2025-02-02,2025-04-16,9.1,AI Innovations
AI00248,Research Scientist,255678,USD,Executive,Contract,united states,Mid,australia,0,Bachelor,18,Telecommunications,2024-04-12,2024-06-08,7.3,DataVision Ltd
AI00249,Data Analyst,132056,EUR,Senior,Contract,netherlands,Small,netherlands,0,Master,7,Gaming,2024-10-05,2024-10-23,6.5,Digital Transformation LLC
AI00250,AI Research Scientist,146085,USD,Senior,Full Time,united states,Mid,united states,100,Associate,6,Technology,2024-11-09,2025-01-14,6.4,Cognitive Computing
AI00251,Data Engineer,85037,USD,Mid,Contract,sweden,Mid,sweden,50,Master,3,Finance,2024-10-17,2024-12-05,8.0,DeepTech Ventures
AI00252,AI Product Manager,42661,USD,Entry,Part Time,ireland,Mid,ireland,0,Bachelor,1,Finance,2024-12-25,2025-01-13,8.0,Digital Transformation LLC
AI00253,Deep Learning Engineer,119706,USD,Senior,Freelance,israel,Large,israel,50,Associate,7,Retail,2024-09-13,2024-10-06,5.9,Neural Networks Co
AI00254,Computer Vision Engineer,110064,USD,Executive,Part Time,finland,Mid,singapore,100,Bachelor,10,Finance,2024-10-10,2024-12-17,9.8,Smart Analytics
AI00255,Research Scientist,91090,USD,Senior,Full Time,china,Mid,china,100,Associate,9,Telecommunications,2025-01-28,2025-02-12,6.2,Smart Analytics
AI00256,Principal Data Scientist,80307,EUR,Mid,Freelance,france,Large,norway,50,Master,4,Retail,2024-08-28,2024-10-11,7.4,Advanced Robotics
AI00257,AI Product Manager,107321,EUR,Mid,Part Time,germany,Large,ireland,0,Master,3,Technology,2025-03-04,2025-04-14,7.6,Autonomous Tech
AI00258,Head of AI,59373,USD,Entry,Contract,austria,Large,austria,0,PhD,0,Gaming,2024-07-17,2024-08-28,5.3,DataVision Ltd
AI00259,Machine Learning Researcher,65191,EUR,Entry,Part Time,france,Small,france,0,Master,0,Education,2024-01-20,2024-02-21,6.5,Predictive Systems
AI00260,Robotics Engineer,152969,USD,Executive,Freelance,austria,Large,austria,0,Associate,16,Government,2025-04-19,2025-05-12,8.4,Advanced Robotics
AI00261,Research Scientist,147893,USD,Senior,Freelance,switzerland,Small,switzerland,50,Associate,8,Healthcare,2024-05-05,2024-06-19,5.9,Predictive Systems
AI00262,Principal Data Scientist,69807,USD,Entry,Full Time,united states,Large,united states,0,Bachelor,0,Transportation,2024-12-14,2024-12-31,8.4,Smart Analytics
AI00263,AI Software Engineer,67824,GBP,Entry,Full Time,united kingdom,Large,switzerland,0,Bachelor,0,Gaming,2024-05-06,2024-06-21,9.7,Quantum Computing Inc
AI00264,Data Engineer,141523,USD,Executive,Part Time,south korea,Large,south korea,0,Associate,10,Manufacturing,2024-01-21,2024-02-24,9.6,Future Systems
AI00265,Data Analyst,122796,USD,Senior,Part Time,india,Large,india,100,PhD,9,Healthcare,2024-08-20,2024-09-16,5.5,Digital Transformation LLC
AI00266,AI Consultant,81885,USD,Mid,Part Time,united states,Small,united states,0,PhD,3,Retail,2024-12-07,2025-02-05,9.0,Cloud AI Solutions
AI00267,Data Analyst,118505,GBP,Senior,Contract,united kingdom,Mid,united kingdom,50,Bachelor,5,Government,2025-03-15,2025-04-17,8.6,Predictive Systems
AI00268,Robotics Engineer,133565,USD,Senior,Part Time,united states,Small,south korea,100,Master,5,Media,2024-12-21,2025-02-26,8.0,Cognitive Computing
AI00269,Data Analyst,60019,GBP,Entry,Contract,united kingdom,Small,united kingdom,100,PhD,1,Government,2024-03-11,2024-03-31,5.2,Cognitive Computing
AI00270,ML Ops Engineer,76875,USD,Entry,Part Time,united states,Mid,switzerland,0,Bachelor,0,Transportation,2024-04-15,2024-06-17,8.3,Algorithmic Solutions
AI00271,Deep Learning Engineer,64400,USD,Entry,Contract,australia,Large,australia,0,Bachelor,1,Transportation,2024-10-20,2024-12-19,8.7,AI Innovations
AI00272,Autonomous Systems Engineer,68857,USD,Mid,Contract,japan,Mid,japan,0,Master,3,Government,2025-01-27,2025-03-23,10.0,Quantum Computing Inc
AI00273,Computer Vision Engineer,97840,USD,Senior,Part Time,ireland,Mid,switzerland,100,Bachelor,7,Technology,2024-06-06,2024-07-21,7.7,Future Systems
AI00274,Machine Learning Engineer,168619,USD,Executive,Full Time,sweden,Large,china,100,Bachelor,18,Automotive,2024-07-04,2024-08-01,7.3,Predictive Systems
AI00275,Machine Learning Researcher,118132,GBP,Senior,Freelance,united kingdom,Mid,united kingdom,100,Associate,8,Education,2024-12-17,2025-01-30,8.9,Cloud AI Solutions
AI00276,Principal Data Scientist,81112,USD,Senior,Freelance,india,Small,canada,100,PhD,7,Consulting,2025-03-03,2025-04-29,7.5,Digital Transformation LLC
AI00277,Head of AI,111502,GBP,Mid,Freelance,united kingdom,Mid,united kingdom,0,Master,4,Energy,2024-08-31,2024-10-27,7.7,Predictive Systems
AI00278,NLP Engineer,151610,USD,Senior,Part Time,united states,Large,united states,100,Associate,5,Retail,2025-04-03,2025-05-22,5.3,Cloud AI Solutions
AI00279,Machine Learning Engineer,95128,USD,Senior,Freelance,austria,Large,austria,100,Bachelor,7,Government,2024-12-15,2025-01-02,9.8,Future Systems
AI00280,Machine Learning Engineer,136733,GBP,Senior,Freelance,united kingdom,Small,united kingdom,0,PhD,8,Gaming,2025-03-21,2025-05-18,8.8,Smart Analytics
AI00281,ML Ops Engineer,69822,USD,Mid,Freelance,china,Small,united kingdom,50,Bachelor,3,Finance,2024-06-26,2024-08-04,8.9,Quantum Computing Inc
AI00282,Machine Learning Researcher,88380,USD,Entry,Part Time,switzerland,Large,switzerland,50,Bachelor,0,Automotive,2025-04-18,2025-05-08,5.3,Neural Networks Co
AI00283,NLP Engineer,199482,EUR,Executive,Part Time,france,Small,france,50,Bachelor,18,Transportation,2025-02-17,2025-04-30,5.0,TechCorp Inc
AI00284,Deep Learning Engineer,56268,USD,Mid,Full Time,austria,Small,austria,50,Bachelor,4,Automotive,2025-03-08,2025-04-03,6.8,TechCorp Inc
AI00285,Data Engineer,142301,EUR,Executive,Part Time,france,Mid,france,50,Master,12,Telecommunications,2024-03-14,2024-05-18,9.9,Future Systems
AI00286,NLP Engineer,178371,USD,Executive,Contract,india,Mid,india,0,Associate,15,Energy,2025-04-08,2025-06-20,5.2,DeepTech Ventures
AI00287,Computer Vision Engineer,157412,USD,Executive,Contract,israel,Small,israel,50,Associate,12,Government,2024-06-27,2024-09-05,5.4,Cognitive Computing
AI00288,AI Software Engineer,250562,USD,Executive,Contract,switzerland,Small,switzerland,0,Associate,12,Government,2025-02-07,2025-03-06,7.7,Cognitive Computing
AI00289,Data Engineer,167401,USD,Executive,Full Time,ireland,Mid,canada,50,Bachelor,14,Manufacturing,2024-12-25,2025-02-01,8.5,AI Innovations
AI00290,Computer Vision Engineer,85328,EUR,Entry,Contract,germany,Large,denmark,0,Bachelor,0,Consulting,2024-10-25,2024-11-28,6.0,Smart Analytics
AI00291,AI Consultant,94160,USD,Senior,Full Time,ireland,Small,south korea,100,Associate,5,Automotive,2025-04-05,2025-05-21,5.3,Future Systems
AI00292,NLP Engineer,147732,USD,Executive,Part Time,japan,Mid,japan,100,Master,17,Gaming,2024-06-01,2024-07-17,7.4,Neural Networks Co
AI00293,Autonomous Systems Engineer,50749,USD,Entry,Freelance,canada,Small,canada,50,Master,0,Government,2024-04-28,2024-06-03,7.1,Predictive Systems
AI00294,AI Consultant,222223,EUR,Executive,Part Time,netherlands,Mid,netherlands,0,PhD,19,Retail,2024-04-27,2024-06-28,7.9,Predictive Systems
AI00295,Data Analyst,47958,USD,Entry,Part Time,finland,Large,finland,50,Bachelor,0,Gaming,2025-02-03,2025-03-26,6.4,Advanced Robotics
AI00296,Data Scientist,52877,USD,Entry,Freelance,israel,Large,israel,50,PhD,1,Retail,2024-08-22,2024-09-11,5.3,Future Systems
AI00297,AI Research Scientist,138782,USD,Executive,Contract,finland,Mid,finland,0,Bachelor,19,Finance,2025-02-08,2025-04-11,6.3,DeepTech Ventures
AI00298,AI Specialist,66150,USD,Senior,Full Time,ireland,Small,ireland,100,Master,5,Finance,2025-03-03,2025-04-30,6.4,TechCorp Inc
AI00299,Principal Data Scientist,178470,USD,Executive,Full Time,australia,Large,singapore,100,PhD,18,Energy,2024-02-16,2024-03-23,7.8,Quantum Computing Inc
AI00300,Deep Learning Engineer,62936,USD,Mid,Part Time,china,Mid,canada,100,Bachelor,3,Technology,2024-10-09,2024-11-23,9.3,AI Innovations
AI00301,Machine Learning Engineer,159003,USD,Executive,Full Time,japan,Small,japan,50,PhD,11,Real Estate,2024-02-05,2024-03-31,7.7,Predictive Systems
AI00302,Computer Vision Engineer,98694,USD,Executive,Contract,china,Mid,china,50,Master,15,Education,2024-05-17,2024-07-22,7.4,Predictive Systems
AI00303,Data Engineer,50471,USD,Entry,Full Time,china,Small,china,100,Bachelor,1,Energy,2025-01-19,2025-02-26,9.1,DataVision Ltd
AI00304,AI Software Engineer,104460,USD,Mid,Freelance,sweden,Mid,netherlands,0,Bachelor,3,Transportation,2025-03-30,2025-05-03,6.6,Predictive Systems
AI00305,Research Scientist,63711,USD,Entry,Part Time,australia,Mid,india,0,Master,0,Healthcare,2024-08-11,2024-09-21,7.5,Future Systems
AI00306,Data Analyst,64384,USD,Entry,Part Time,australia,Large,finland,0,PhD,0,Consulting,2024-02-23,2024-03-31,6.3,Smart Analytics
AI00307,AI Architect,223296,USD,Senior,Freelance,denmark,Large,australia,0,Master,5,Healthcare,2025-04-30,2025-05-26,9.2,Neural Networks Co
AI00308,Autonomous Systems Engineer,73372,USD,Senior,Part Time,finland,Mid,finland,50,PhD,9,Real Estate,2024-02-22,2024-04-20,8.1,Advanced Robotics
AI00309,Machine Learning Researcher,92458,EUR,Mid,Full Time,france,Mid,france,50,Associate,3,Manufacturing,2024-05-05,2024-06-04,8.1,Digital Transformation LLC
